(480, 640, 3)
(554, 640, 3)
(640, 480, 3)
(500, 347, 3)
(480, 640, 3)
(612, 612, 3)
(425, 640, 3)
(640, 427, 3)
(426, 640, 3)
(480, 640, 3)
(640, 483, 3)
(480, 640, 3)
(480, 640, 3)
(429, 640, 3)
(542, 640, 3)
(640, 425, 3)
(412, 640, 3)
(133, 640, 3)
(500, 333, 3)
(424, 640, 3)
(640, 480, 3)
(480, 640, 3)
(480, 640, 3)
(427, 640, 3)
(480, 640, 3)
(378, 500, 3)
(640, 425, 3)
(640, 458, 3)
(640, 512, 3)
(640, 399, 3)
(640, 480, 3)
(425, 640, 3)
(640, 428, 3)
(361, 640, 3)
(640, 370, 3)
(480, 360, 3)
(386, 640, 3)
(426, 640, 3)
(480, 640, 3)
(612, 612, 3)
(480, 640, 3)
(427, 640, 3)
(427, 640, 3)
(481, 640, 3)
(480, 640, 3)
(427, 640, 3)
(375, 500, 3)
(427, 640, 3)
(572, 640, 3)
(640, 427, 3)
(419, 640, 3)
(481, 640, 3)
(640, 428, 3)
(427, 640, 3)
(414, 640, 3)
(453, 640, 3)
(612, 612, 3)
(480, 640, 3)
(640, 425, 3)
(479, 640, 3)
(457, 640, 3)
(480, 640, 3)
(480, 640, 3)
(480, 640, 3)
(640, 457, 3)
(480, 640, 3)
(375, 500, 3)
(415, 640, 3)
(640, 512, 3)
(640, 428, 3)
(480, 640, 3)
(640, 429, 3)
(640, 480, 3)
(640, 480, 3)
(480, 640, 3)
(427, 640, 3)
(480, 640, 3)
(480, 640, 3)
(443, 640, 3)
(427, 640, 3)
(497, 640, 3)
(428, 640, 3)
(333, 500, 3)
(424, 640, 3)
(376, 640, 3)
(480, 640, 3)
(640, 427, 3)
(319, 640, 3)
(480, 640, 3)
(640, 427, 3)
(640, 640, 3)
(478, 640, 3)
(640, 480, 3)
(480, 640, 3)
(640, 438, 3)
(640, 480, 3)
(640, 429, 3)
(640, 480, 3)
(438, 640, 3)
(427, 640, 3)
(427, 640, 3)
(480, 640, 3)
(480, 640, 3)
(640, 425, 3)
(506, 640, 3)
(426, 640, 3)
(640, 480, 3)
(480, 640, 3)
(427, 640, 3)
(640, 427, 3)
(400, 640, 3)
(640, 468, 3)
(481, 640, 3)
(480, 640, 3)
(640, 425, 3)
(427, 640, 3)
(334, 500, 3)
(426, 640, 3)
(500, 375, 3)
(480, 640, 3)
(425, 640, 3)
(478, 640, 3)
(500, 332, 3)
(425, 640, 3)
(331, 500, 3)
(512, 640, 3)
(640, 480, 3)
(480, 640, 3)
(424, 640, 3)
(480, 640, 3)
(427, 640, 3)
(480, 640, 3)
(424, 640, 3)
(480, 640, 3)
(480, 640, 3)
(480, 640, 3)
(493, 640, 3)
(480, 640, 3)
(360, 640, 3)
(640, 640, 3)
(458, 640, 3)
(480, 640, 3)
(485, 640, 3)
(507, 640, 3)
(500, 333, 3)
(480, 640, 3)
(426, 640, 3)
(480, 640, 3)
(427, 640, 3)
(640, 526, 3)
(640, 427, 3)
(480, 640, 3)
(480, 640, 3)
(640, 429, 3)
(480, 640, 3)
(640, 427, 3)
(375, 500, 3)
(425, 640, 3)
(426, 640, 3)
(428, 640, 3)
(640, 640, 3)
(426, 640, 3)
(429, 640, 3)
(427, 640, 3)
(640, 480, 3)
(480, 640, 3)
(415, 640, 3)
(364, 640, 3)
(399, 640, 3)
(480, 640, 3)
(480, 640, 3)
(612, 612, 3)
(640, 427, 3)
(480, 640, 3)
(480, 640, 3)
(640, 478, 3)
(480, 640, 3)
(565, 640, 3)
(417, 640, 3)
(640, 480, 3)
(500, 374, 3)
(331, 500, 3)
(427, 640, 3)
(640, 424, 3)
(350, 640, 3)
(424, 640, 3)
(612, 612, 3)
(427, 640, 3)
(427, 640, 3)
(427, 640, 3)
(612, 612, 3)
(400, 500, 3)
(472, 640, 3)
(375, 500, 3)
(421, 640, 3)
(480, 640, 3)
(480, 640, 3)
(640, 480, 3)
(480, 640, 3)
(426, 640, 3)
(480, 640, 3)
(321, 640, 3)
(480, 640, 3)
(500, 375, 3)
(640, 427, 3)
(640, 427, 3)
(438, 640, 3)
(480, 640, 3)
(480, 640, 3)
(494, 640, 3)
(426, 640, 3)
(640, 428, 3)
(480, 640, 3)
(366, 500, 3)
(480, 640, 3)
(375, 500, 3)
(480, 640, 3)
(480, 640, 3)
(640, 428, 3)
(480, 640, 3)
(519, 640, 3)
(427, 640, 3)
(426, 640, 3)
(640, 414, 3)
(480, 640, 3)
(640, 480, 3)
(480, 640, 3)
(425, 640, 3)
(425, 640, 3)
(478, 640, 3)
(424, 640, 3)
(480, 640, 3)
(480, 640, 3)
(640, 480, 3)
(640, 478, 3)
(480, 640, 3)
(425, 640, 3)
(640, 558, 3)
(427, 640, 3)
(444, 640, 3)
(640, 480, 3)
(481, 640, 3)
(424, 640, 3)
(480, 640, 3)
(385, 640, 3)
(480, 640, 3)
(480, 640, 3)
(640, 427, 3)
(480, 640, 3)
(360, 640, 3)
(480, 640, 3)
(528, 640, 3)
(569, 640, 3)
(640, 509, 3)
(480, 640, 3)
(612, 612, 3)
(426, 640, 3)
(375, 500, 3)
(474, 640, 3)
(640, 425, 3)
(417, 500, 3)
(347, 640, 3)
(500, 375, 3)
(640, 427, 3)
(424, 640, 3)
(425, 640, 3)
(640, 640, 3)
(467, 640, 3)
(427, 640, 3)
(640, 427, 3)
(640, 427, 3)
(480, 640, 3)
(480, 640, 3)
(480, 640, 3)
(413, 640, 3)
(480, 640, 3)
(425, 640, 3)
(371, 640, 3)
(640, 480, 3)
(640, 585, 3)
(375, 500, 3)
(480, 640, 3)
(640, 430, 3)
(317, 400, 3)
(432, 640, 3)
(427, 640, 3)
(480, 640, 3)
(480, 640, 3)
(346, 640, 3)
(480, 640, 3)
(427, 640, 3)
(427, 640, 3)
(426, 640, 3)
(471, 640, 3)
(333, 500, 3)
(438, 640, 3)
(426, 640, 3)
(480, 640, 3)
(500, 333, 3)
(480, 640, 3)
(480, 640, 3)
(427, 640, 3)
(457, 640, 3)
(426, 640, 3)
(425, 640, 3)
(640, 427, 3)
(480, 640, 3)
(333, 500, 3)
(427, 640, 3)
(640, 480, 3)
(375, 500, 3)
(500, 375, 3)
(640, 481, 3)
(480, 640, 3)
(427, 640, 3)
(640, 438, 3)
(427, 640, 3)
(480, 640, 3)
(476, 640, 3)
(482, 640, 3)
(568, 640, 3)
(426, 640, 3)
(640, 480, 3)
(488, 640, 3)
(640, 640, 3)
(480, 640, 3)
(640, 480, 3)
(375, 500, 3)
(480, 640, 3)
(427, 640, 3)
(427, 640, 3)
(425, 640, 3)
(426, 640, 3)
(428, 640, 3)
(375, 500, 3)
(480, 640, 3)
(480, 640, 3)
(612, 612, 3)
(480, 640, 3)
(640, 457, 3)
(480, 640, 3)
(425, 640, 3)
(427, 640, 3)
(480, 640, 3)
(426, 640, 3)
(427, 640, 3)
(480, 640, 3)
(361, 640, 3)
(612, 612, 3)
(480, 640, 3)
(428, 640, 3)
(480, 640, 3)
(480, 640, 3)
(480, 640, 3)
(427, 640, 3)
(480, 640, 3)
(427, 640, 3)
(480, 640, 3)
(480, 640, 3)
(425, 640, 3)
(428, 640, 3)
(469, 640, 3)
(500, 396, 3)
(427, 640, 3)
(480, 640, 3)
(375, 500, 3)
(427, 640, 3)
(425, 640, 3)
(480, 640, 3)
(400, 600, 3)
(427, 640, 3)
(640, 480, 3)
(500, 375, 3)
(346, 640, 3)
(480, 640, 3)
(640, 425, 3)
(360, 640, 3)
(640, 559, 3)
(331, 500, 3)
(640, 427, 3)
(480, 640, 3)
(427, 640, 3)
(375, 500, 3)
(640, 480, 3)
(361, 640, 3)
(473, 640, 3)
(640, 359, 3)
(640, 480, 3)
(480, 640, 3)
(433, 640, 3)
(479, 640, 3)
(640, 457, 3)
(640, 427, 3)
(467, 640, 3)
(480, 640, 3)
(640, 480, 3)
(429, 640, 3)
(431, 640, 3)
(427, 640, 3)
(478, 640, 3)
(500, 375, 3)
(480, 640, 3)
(640, 427, 3)
(333, 500, 3)
(640, 425, 3)
(425, 640, 3)
(612, 612, 3)
(427, 640, 3)
(482, 640, 3)
(363, 500, 3)
(500, 378, 3)
(480, 640, 3)
(426, 640, 3)
(429, 640, 3)
(427, 640, 3)
(424, 640, 3)
(640, 480, 3)
(427, 640, 3)
(480, 640, 3)
(439, 640, 3)
(427, 640, 3)
(640, 340, 3)
(480, 640, 3)
(481, 640, 3)
(428, 640, 3)
(427, 640, 3)
(500, 375, 3)
(480, 640, 3)
(427, 640, 3)
(640, 419, 3)
(640, 480, 3)
(640, 616, 3)
(423, 640, 3)
(459, 640, 3)
(467, 500, 3)
(427, 640, 3)
(640, 640, 3)
(361, 640, 3)
(427, 640, 3)
(640, 640, 3)
(640, 480, 3)
(427, 640, 3)
(438, 640, 3)
(640, 426, 3)
(640, 620, 3)
(364, 500, 3)
(480, 640, 3)
(427, 640, 3)
(640, 459, 3)
(443, 640, 3)
(640, 457, 3)
(480, 640, 3)
(478, 640, 3)
(360, 640, 3)
(417, 640, 3)
(640, 480, 3)
(640, 640, 3)
(383, 640, 3)
(390, 640, 3)
(640, 640, 3)
(427, 640, 3)
(425, 640, 3)
(426, 640, 3)
(480, 640, 3)
(413, 640, 3)
(480, 640, 3)
(480, 640, 3)
(369, 500, 3)
(457, 640, 3)
(480, 640, 3)
(427, 640, 3)
(500, 375, 3)
(640, 480, 3)
(377, 500, 3)
(480, 640, 3)
(427, 640, 3)
(640, 427, 3)
(491, 500, 3)
(427, 640, 3)
(480, 640, 3)
(480, 640, 3)
(612, 612, 3)
(425, 640, 3)
(428, 640, 3)
(480, 640, 3)
(503, 640, 3)
(333, 500, 3)
(425, 640, 3)
(333, 500, 3)
(640, 480, 3)
(640, 480, 3)
(480, 640, 3)
(333, 500, 3)
(640, 486, 3)
(427, 640, 3)
(479, 640, 3)
(640, 480, 3)
(428, 640, 3)
(500, 375, 3)
(500, 375, 3)
(425, 640, 3)
(426, 640, 3)
(376, 640, 3)
(512, 640, 3)
(427, 640, 3)
(427, 640, 3)
(480, 640, 3)
(640, 480, 3)
(640, 491, 3)
(640, 426, 3)
(427, 640, 3)
(428, 640, 3)
(428, 640, 3)
(427, 640, 3)
(480, 640, 3)
(565, 640, 3)
(640, 427, 3)
(640, 480, 3)
(463, 640, 3)
(640, 427, 3)
(427, 640, 3)
(521, 640, 3)
(500, 333, 3)
(640, 480, 3)
(480, 640, 3)
(612, 612, 3)
(640, 480, 3)
(480, 640, 3)
(640, 480, 3)
(426, 640, 3)
(427, 640, 3)
(427, 640, 3)
(433, 640, 3)
(480, 640, 3)
(332, 500, 3)
(417, 640, 3)
(480, 640, 3)
(612, 612, 3)
(375, 500, 3)
(480, 640, 3)
(333, 500, 3)
(480, 640, 3)
(476, 640, 3)
(388, 640, 3)
(640, 427, 3)
(480, 640, 3)
(353, 640, 3)
(426, 640, 3)
(640, 428, 3)
(457, 640, 3)
(424, 640, 3)
(427, 640, 3)
(640, 317, 3)
(640, 425, 3)
(500, 475, 3)
(427, 640, 3)
(640, 480, 3)
(640, 426, 3)
(428, 640, 3)
(640, 640, 3)
(480, 640, 3)
(480, 640, 3)
(480, 640, 3)
(480, 640, 3)
(480, 640, 3)
(375, 500, 3)
(426, 640, 3)
(471, 500, 3)
(480, 640, 3)
(480, 640, 3)
(481, 640, 3)
(640, 480, 3)
(480, 640, 3)
(425, 640, 3)
(640, 428, 3)
(640, 443, 3)
(426, 640, 3)
(640, 427, 3)
(427, 640, 3)
(375, 500, 3)
(640, 425, 3)
(359, 640, 3)
(640, 427, 3)
(424, 640, 3)
(406, 640, 3)
(427, 640, 3)
(328, 500, 3)
(480, 640, 3)
(427, 640, 3)
(426, 640, 3)
(238, 640, 3)
(429, 640, 3)
(480, 640, 3)
(426, 640, 3)
(473, 640, 3)
(513, 640, 3)
(500, 375, 3)
(424, 640, 3)
(640, 437, 3)
(383, 640, 3)
(427, 640, 3)
(425, 640, 3)
(480, 640, 3)
(480, 640, 3)
(457, 640, 3)
(480, 640, 3)
(640, 480, 3)
(640, 600, 3)
(480, 640, 3)
(426, 640, 3)
(424, 640, 3)
(426, 640, 3)
(322, 640, 3)
(330, 414, 3)
(425, 640, 3)
(346, 500, 3)
(425, 640, 3)
(226, 640, 3)
(640, 478, 3)
(612, 612, 3)
(640, 556, 3)
(333, 500, 3)
(500, 333, 3)
(426, 640, 3)
(427, 640, 3)
(425, 640, 3)
(427, 640, 3)
(379, 640, 3)
(640, 426, 3)
(427, 640, 3)
(640, 427, 3)
(480, 640, 3)
(428, 640, 3)
(296, 500, 3)
(480, 640, 3)
(640, 428, 3)
(399, 640, 3)
(375, 500, 3)
(500, 333, 3)
(624, 640, 3)
(427, 640, 3)
(427, 640, 3)
(428, 640, 3)
(426, 640, 3)
(471, 640, 3)
(640, 480, 3)
(427, 640, 3)
(500, 281, 3)
(375, 500, 3)
(427, 640, 3)
(480, 640, 3)
(640, 450, 3)
(640, 476, 3)
(480, 640, 3)
